fold_id,validation_iso_year,candidate_id,feature,coefficient,standard_error
kme_2020,2020,glm_compact_weather_offset,z_swvl1_mean_m3_m3_previous_4w_mean,0.32377573707485274,0.03304361890217538
kme_2021,2021,glm_seasonal_region_offset,intercept,-1.0464160770406166,0.07638650100033584
kme_2021,2021,glm_seasonal_region_offset,seasonal_sin_annual,0.6797873947967414,0.024389604243065806
kme_2021,2021,glm_seasonal_region_offset,seasonal_cos_annual,-1.5289253875827469,0.0307253285518517
kme_2021,2021,glm_seasonal_region_offset,region[02],-0.09404120250579137,0.08676720421174769
kme_2021,2021,glm_seasonal_region_offset,region[03],1.5832046605256347,0.0849336428307673
kme_2021,2021,glm_seasonal_region_offset,region[04],-0.12374714763173007,0.09041840902997503
kme_2021,2021,glm_seasonal_region_offset,region[05],-1.053850132481279,0.1914560139414782
kme_2021,2021,glm_seasonal_region_offset,region[06],-1.3627645652851426,0.19407078550526002
kme_2021,2021,glm_seasonal_region_offset,region[07],0.33415662776514893,0.09236019486002874
kme_2021,2021,glm_seasonal_region_offset,region[08],0.4242837354978327,0.07848644997623375
kme_2021,2021,glm_seasonal_region_offset,region[09],1.1995237315000093,0.07954284698555174
kme_2021,2021,glm_seasonal_region_offset,region[10],1.5074267384601245,0.08964923003884422
kme_2021,2021,glm_seasonal_region_offset,region[11],0.20622965702946092,0.09856850551327904
kme_2021,2021,glm_seasonal_region_offset,region[12],-1.9096284760368731,0.2060156329815183
kme_2021,2021,glm_past_kme_offset,intercept,-1.044388237338395,0.0764353628822332
kme_2021,2021,glm_past_kme_offset,seasonal_sin_annual,0.7212557902228108,0.02831418369328317
kme_2021,2021,glm_past_kme_offset,seasonal_cos_annual,-1.5047277918553377,0.03180201829816537
kme_2021,2021,glm_past_kme_offset,region[02],-0.08689148320999615,0.08680348953410755
kme_2021,2021,glm_past_kme_offset,region[03],1.5377956418990109,0.0863931390073334
kme_2021,2021,glm_past_kme_offset,region[04],-0.11131996537814196,0.09051846966880871
kme_2021,2021,glm_past_kme_offset,region[05],-1.036430078075424,0.19154682062841955
kme_2021,2021,glm_past_kme_offset,region[06],-1.3426258295313378,0.19419016757146212
kme_2021,2021,glm_past_kme_offset,region[07],0.33781541973623913,0.09236939094124355
kme_2021,2021,glm_past_kme_offset,region[08],0.4233692555693277,0.07848701982690943
kme_2021,2021,glm_past_kme_offset,region[09],1.1750037848979638,0.07998352029928976
kme_2021,2021,glm_past_kme_offset,region[10],1.458177381779937,0.09129755115809904
kme_2021,2021,glm_past_kme_offset,region[11],0.21613988975000217,0.09862691904322808
kme_2021,2021,glm_past_kme_offset,region[12],-1.8891326933424315,0.20613164175386872
kme_2021,2021,glm_past_kme_offset,z_past_8w_kme_incidence_per_100000,0.045121250817206596,0.015092233284971045
kme_2021,2021,glm_weather_only_offset,intercept,-0.19991077107364152,0.018157444161437792
kme_2021,2021,glm_weather_only_offset,z_t2m_mean_c_previous_4w_mean,5.130924620102899,0.22827596348043244
kme_2021,2021,glm_weather_only_offset,z_tp_sum_mm_previous_4w_sum,0.2157616696105239,0.01959572106179358
kme_2021,2021,glm_weather_only_offset,z_stl1_mean_c_previous_4w_mean,-4.543680158844375,0.22263552516520033
kme_2021,2021,glm_weather_only_offset,z_swvl1_mean_m3_m3_previous_4w_mean,0.27043235777733843,0.023300034407117743
kme_2021,2021,glm_seasonal_region_weather_offset,intercept,-1.0528523915813983,0.07854116705357873
kme_2021,2021,glm_seasonal_region_weather_offset,seasonal_sin_annual,0.6176353874896767,0.06968025442731358
kme_2021,2021,glm_seasonal_region_weather_offset,seasonal_cos_annual,-1.6143509879754767,0.0927169554484448
kme_2021,2021,glm_seasonal_region_weather_offset,region[02],-0.10328089234555735,0.08764614463234903
kme_2021,2021,glm_seasonal_region_weather_offset,region[03],1.5597047894305123,0.09102460619619336
kme_2021,2021,glm_seasonal_region_weather_offset,region[04],-0.14738479164955398,0.09281297220530027
kme_2021,2021,glm_seasonal_region_weather_offset,region[05],-1.0764576703529274,0.19271764817717826
kme_2021,2021,glm_seasonal_region_weather_offset,region[06],-1.3697425468336561,0.19433483071400304
kme_2021,2021,glm_seasonal_region_weather_offset,region[07],0.33232343271037834,0.09496427621026404
kme_2021,2021,glm_seasonal_region_weather_offset,region[08],0.4145224950457549,0.0820664928091132
kme_2021,2021,glm_seasonal_region_weather_offset,region[09],1.18628767849494,0.08895493394243996
kme_2021,2021,glm_seasonal_region_weather_offset,region[10],1.5191330636382105,0.09426514248268647
kme_2021,2021,glm_seasonal_region_weather_offset,region[11],0.22835617345628662,0.10413911746529414
kme_2021,2021,glm_seasonal_region_weather_offset,region[12],-1.8576263331329836,0.20677684765115187
kme_2021,2021,glm_seasonal_region_weather_offset,z_t2m_mean_c_previous_4w_mean,0.05161897008959057,0.19805582055214535
kme_2021,2021,glm_seasonal_region_weather_offset,z_tp_sum_mm_previous_4w_sum,-0.07623626210416806,0.028370996116806557
kme_2021,2021,glm_seasonal_region_weather_offset,z_stl1_mean_c_previous_4w_mean,-0.08258648955066114,0.22544824360403545
kme_2021,2021,glm_seasonal_region_weather_offset,z_swvl1_mean_m3_m3_previous_4w_mean,0.05591929797135246,0.025320683986783207
kme_2021,2021,glm_compact_weather_offset,intercept,-1.049100981357209,0.07859168799105655
kme_2021,2021,glm_compact_weather_offset,seasonal_sin_annual,0.6564326652216178,0.071410667262431
kme_2021,2021,glm_compact_weather_offset,seasonal_cos_annual,-1.588277098593411,0.09313991247361969
kme_2021,2021,glm_compact_weather_offset,region[02],-0.096767331716689,0.08768411854329507
kme_2021,2021,glm_compact_weather_offset,region[03],1.521539173787141,0.0923596199228021
kme_2021,2021,glm_compact_weather_offset,region[04],-0.13497436638821256,0.09295211297977962
kme_2021,2021,glm_compact_weather_offset,region[05],-1.0600953311938084,0.19282473137509143
kme_2021,2021,glm_compact_weather_offset,region[06],-1.3522148253626356,0.19445492662413932
kme_2021,2021,glm_compact_weather_offset,region[07],0.33407014262754653,0.09495781697413774
kme_2021,2021,glm_compact_weather_offset,region[08],0.4129043427839333,0.08205354419303139
kme_2021,2021,glm_compact_weather_offset,region[09],1.1637296429761579,0.08939238140212209
kme_2021,2021,glm_compact_weather_offset,region[10],1.4727380083689403,0.09610404112638472
kme_2021,2021,glm_compact_weather_offset,region[11],0.23203399056137958,0.1041891959913836
kme_2021,2021,glm_compact_weather_offset,region[12],-1.8466191834276993,0.2068212862620666
kme_2021,2021,glm_compact_weather_offset,z_past_8w_kme_incidence_per_100000,0.03917078118914878,0.015312570405471286
kme_2021,2021,glm_compact_weather_offset,z_t2m_mean_c_previous_4w_mean,0.05840417539608922,0.19737861968427262
kme_2021,2021,glm_compact_weather_offset,z_tp_sum_mm_previous_4w_sum,-0.06618305969031339,0.028651123194771106
kme_2021,2021,glm_compact_weather_offset,z_stl1_mean_c_previous_4w_mean,-0.0914360390747834,0.22485774764321606
kme_2021,2021,glm_compact_weather_offset,z_swvl1_mean_m3_m3_previous_4w_mean,0.04810212012676096,0.02551850258170107
kme_2022,2022,glm_seasonal_region_offset,intercept,-1.014285355713354,0.07028840821344183
kme_2022,2022,glm_seasonal_region_offset,seasonal_sin_annual,0.6262125647188209,0.022789292279627102
