fold_id,model_id,feature,coefficient,standard_error
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[162],-0.63903186674099,0.178401859976519
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[163],-1.25878789769916,0.502409652511977
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[164],-1.39821274248131,0.1834814948086
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[165],-1.260337084686,0.502409652511978
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[166],-0.231143273516171,0.1343147755729
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[167],-1.73523069922592,0.292828947118506
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[168],-1.28907396358073,0.209957437600732
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[169],-0.941883353567454,0.14351751502523
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[170],-0.960890170654615,0.209957437600734
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[171],-3.09502159863111,0.502409652511972
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[172],-0.906532850458559,0.254785123068831
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[173],-1.20037014128855,0.165576142415501
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[174],-1.2270892106371,0.1834814948086
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[175],-1.04632060437628,0.14712657193032
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[176],-0.157847319271483,0.209957437600733
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[177],-0.472266646361741,0.254785123068831
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[178],-0.808130795399634,0.158564597765301
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[179],-2.48119440371393,0.502409652511976
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[180],0.374180512145154,0.25478512306883
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[181],-1.44240061025672,0.292828947118506
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[182],-1.15600802863485,0.356953020630447
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[183],-1.15975708579197,0.160222572974869
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[184],-0.81479950759467,0.254785123068832
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[185],-0.362451780354566,0.228944226695498
